Game ID,Game Name,Platform,Genre,Release Date,Sales (Million $),Player Count (Million),Region,Age Group,Gender,Rating
GAME30071,Audience against.,PC,RPG,2023-06-20,64.07,4.23,Asia,19-25,Male,5
GAME30072,Office which ago.,PC,Action,2015-08-29,24.99,47.94,Asia,19-25,Male,6
GAME30073,Owner.,Mobile,Sports,2016-11-15,77.1,23.79,South America,36-45,Female,2
GAME30074,Television all.,PS5,Shooter,2016-04-27,40.15,8.16,Asia,36-45,Female,1
GAME30075,Tell political.,Xbox,Sports,2023-10-27,10.73,14.99,Asia,10-18,Male,2
GAME30076,Rate.,Xbox,RPG,2016-12-19,25.35,8.28,North America,36-45,Female,9
GAME30077,Scientist rule.,PS5,Adventure,2019-04-25,93.16,44.98,South America,10-18,Female,10
GAME30078,Smile here in.,Xbox,Adventure,2016-05-14,64.29,48.1,North America,46+,Female,5
GAME30079,Activity discuss first.,Nintendo Switch,Sports,2023-07-28,78.05,37.08,Asia,46+,Male,9
GAME30080,Of letter one.,PS5,Sports,2019-03-20,61.34,38.46,South America,19-25,Male,4
GAME30081,Art wall.,PS5,Strategy,2020-05-24,82.17,46.7,Europe,46+,Female,7
GAME30082,Authority happen message.,PS5,Adventure,2016-09-05,49.86,0.99,Asia,10-18,Female,2
GAME30083,Other law good.,PS5,Shooter,2024-02-14,63.34,40.55,North America,19-25,Male,10
GAME30084,Ability age country ability.,Xbox,Adventure,2023-12-01,82.12,42.93,North America,19-25,Male,8
GAME30085,Cup test.,PS5,Adventure,2015-01-14,5.27,49.71,Australia,26-35,Male,8
GAME30086,Light perform away.,PC,Action,2024-08-22,28.59,25.81,Europe,26-35,Female,7
GAME30087,Beyond PM leave.,Xbox,Adventure,2019-03-10,8.37,36.75,South America,46+,Female,1
GAME30088,World fear easy response.,PS5,Action,2016-04-04,47.95,39.67,North America,36-45,Female,9
GAME30089,Someone themselves hope.,PC,RPG,2020-12-23,43.7,14.16,Australia,36-45,Female,9
GAME30090,Knowledge quality.,Mobile,Action,2017-12-10,41.31,1.61,Europe,26-35,Male,2
GAME30091,Throughout decade form within.,PC,Strategy,2020-05-28,50.51,28.14,Asia,46+,Male,5
GAME30092,Consumer tough third.,Xbox,Action,2020-03-09,22.13,19.5,Australia,19-25,Male,10
GAME30093,Civil what.,Nintendo Switch,Shooter,2018-06-06,67.5,45.3,South America,10-18,Female,4
GAME30094,My past trial.,Xbox,Action,2024-06-07,20.33,20.31,Asia,46+,Male,4
GAME30095,Them time true.,Mobile,Action,2023-11-24,2.17,20.38,South America,46+,Female,3
GAME30096,Range appear small.,PC,Sports,2022-04-17,97.76,7.16,Asia,19-25,Female,3
GAME30097,Attention seven.,Xbox,RPG,2023-08-03,74.85,31.75,Australia,26-35,Male,3
GAME30098,Four star out style.,PC,Adventure,2024-06-30,95.43,13.5,North America,19-25,Female,2
GAME30099,Play community.,PC,Action,2021-06-15,36.86,28.86,South America,46+,Male,3
GAME30100,Hard anything.,PS5,Adventure,2023-05-17,56.53,34.79,South America,36-45,Male,9
GAME30101,Vote song.,Nintendo Switch,Shooter,2024-02-22,80.03,30.04,Australia,19-25,Female,2
GAME30102,Indicate development.,PS5,Strategy,2016-02-28,11.6,11.62,Europe,10-18,Female,5
GAME30103,Paper learn contain.,PS5,Shooter,2016-04-18,52.07,3.26,Asia,19-25,Male,8
GAME30104,Parent early.,PC,Shooter,2016-09-23,63.97,19.9,Asia,26-35,Male,8
GAME30105,Onto ask hold.,Nintendo Switch,Adventure,2024-05-24,78.89,34.7,North America,26-35,Female,8
GAME30106,Manager sense.,Nintendo Switch,Action,2024-08-31,56.08,32.74,Asia,19-25,Male,2
GAME30107,Various trip.,Xbox,RPG,2015-03-27,57.06,45.01,South America,26-35,Female,3
GAME30108,Enough piece firm.,PS5,Strategy,2023-08-04,49.8,20.99,Asia,46+,Male,3
GAME30109,Tough.,Xbox,RPG,2020-04-28,90.74,33.2,North America,19-25,Female,8
GAME30110,Whose allow whole.,PS5,Adventure,2019-07-28,8.3,23.0,Australia,19-25,Female,1
GAME30111,Provide.,PC,Action,2021-10-22,55.5,28.57,Asia,10-18,Female,3
GAME30112,Usually go.,PS5,Shooter,2020-10-08,56.65,10.86,North America,36-45,Male,5
GAME30113,Magazine.,PC,Sports,2016-01-08,69.96,37.17,Asia,36-45,Male,8
GAME30114,South expert summer.,Mobile,Shooter,2022-05-01,25.14,8.67,Australia,26-35,Male,1
GAME30115,How me.,Mobile,Shooter,2020-12-15,48.67,17.27,Europe,10-18,Male,1
GAME30116,Field girl under.,PS5,RPG,2018-04-27,82.39,46.79,Asia,10-18,Female,7
GAME30117,Cause phone.,Xbox,RPG,2019-08-31,88.71,3.78,Europe,26-35,Male,8
GAME30118,Firm player certain.,Mobile,Strategy,2021-04-02,73.82,13.04,North America,26-35,Male,8
GAME30119,Answer party.,Xbox,Sports,2016-03-16,23.08,44.02,South America,26-35,Female,6
GAME30120,Brother author section.,Mobile,Strategy,2017-08-08,42.84,47.39,North America,19-25,Male,1
GAME30121,Commercial left such.,Xbox,Strategy,2018-07-05,51.95,14.94,North America,10-18,Female,2
GAME30122,Foreign we.,PS5,Sports,2022-12-04,43.86,46.18,North America,19-25,Male,6
GAME30123,Grow give school keep.,Mobile,Strategy,2022-08-27,8.77,6.62,North America,19-25,Male,3
GAME30124,Tend follow.,Nintendo Switch,Strategy,2023-01-12,90.63,24.13,South America,36-45,Male,2
GAME30125,Scene official product.,PS5,Sports,2018-02-23,75.52,20.98,Australia,10-18,Male,2
GAME30126,Kind mother.,PS5,Action,2023-03-15,41.25,15.56,North America,46+,Male,10
GAME30127,Approach camera.,PC,Strategy,2019-05-10,20.6,3.06,Europe,36-45,Female,5
GAME30128,Occur.,PS5,Shooter,2022-03-01,40.64,20.19,Australia,19-25,Female,7
GAME30129,Goal of program hundred.,Mobile,Strategy,2020-09-27,9.17,8.68,Australia,19-25,Female,6
GAME30130,Need democratic live.,PC,Shooter,2021-01-12,5.74,11.25,Australia,46+,Female,2
GAME30131,Close most.,PC,Action,2023-03-30,21.01,14.02,South America,26-35,Male,8
GAME30132,Building pick.,Mobile,Action,2021-12-16,20.05,34.68,North America,10-18,Female,9
GAME30133,Pretty team.,PS5,Action,2021-01-17,13.02,46.59,North America,10-18,Male,10
GAME30134,Since enjoy yeah.,Xbox,Sports,2015-02-09,24.02,28.86,Asia,10-18,Male,3
GAME30135,School movement hot.,Mobile,RPG,2017-12-15,30.52,22.25,North America,26-35,Male,1
GAME30136,Keep.,PC,Action,2023-10-11,8.08,24.56,South America,19-25,Female,6
GAME30137,Station central.,PS5,Strategy,2015-11-22,19.26,20.82,Asia,36-45,Male,6
GAME30138,Surface recently treatment blue.,Mobile,Sports,2022-06-21,44.28,19.43,South America,46+,Male,7
GAME30139,Choice arm.,Nintendo Switch,Action,2023-01-30,69.08,35.22,South America,26-35,Female,1
GAME30140,Rise.,PS5,RPG,2020-07-28,85.79,24.34,South America,26-35,Male,10
GAME30141,Soon.,Nintendo Switch,Shooter,2017-09-16,95.28,45.67,South America,46+,Female,7
GAME30142,Miss physical.,Nintendo Switch,RPG,2016-06-03,3.73,3.72,Australia,46+,Male,1
GAME30143,Line.,Xbox,Adventure,2024-09-16,36.13,9.02,South America,46+,Female,1
GAME30144,Yet TV then see.,Mobile,Strategy,2018-06-29,64.6,25.74,Australia,19-25,Female,3
GAME30145,Again issue leave.,Xbox,Action,2021-03-02,22.18,32.78,South America,36-45,Male,10
GAME30146,Pass air upon.,PS5,Sports,2020-10-19,2.24,30.27,Asia,36-45,Male,5
GAME30147,Sure fact such friend.,Nintendo Switch,Shooter,2023-07-27,63.72,15.98,Europe,46+,Female,10
GAME30148,Back front.,Nintendo Switch,Sports,2020-03-21,88.52,19.56,Australia,26-35,Male,7
GAME30149,Under box science.,Nintendo Switch,RPG,2015-11-05,93.7,33.18,North America,26-35,Female,9
GAME30150,Difference war fall.,Nintendo Switch,RPG,2017-08-09,3.55,5.29,North America,26-35,Female,1
GAME30151,Voice.,PS5,Strategy,2018-01-23,91.33,29.9,Europe,46+,Male,3
GAME30152,Free camera.,PC,Shooter,2015-04-12,76.22,43.33,Australia,19-25,Male,10
GAME30153,First until.,Xbox,Shooter,2014-10-09,72.66,38.42,Asia,19-25,Female,3
GAME30154,Respond yourself.,PC,Action,2017-03-04,46.64,25.27,North America,36-45,Male,10
GAME30155,Somebody all continue become.,PC,Action,2014-10-07,53.37,3.36,Europe,26-35,Female,6
GAME30156,Also laugh however.,Xbox,Sports,2016-11-26,82.74,17.98,North America,19-25,Male,8
GAME30157,Own however control.,PC,Adventure,2017-09-21,28.36,32.35,Australia,46+,Female,10
GAME30158,Apply many arm.,PC,RPG,2020-07-18,72.06,34.24,Europe,10-18,Female,2
GAME30159,Guess go.,PS5,Action,2020-05-08,42.51,23.38,Asia,46+,Male,2
GAME30160,Central alone sea.,PS5,Adventure,2021-08-22,99.52,47.14,South America,10-18,Female,8
GAME30161,Each full foot.,PC,Shooter,2016-12-04,96.08,35.46,Europe,10-18,Female,9
GAME30162,Strategy need final.,Nintendo Switch,Adventure,2021-05-24,13.39,28.98,Australia,46+,Female,1
GAME30163,Various item.,Nintendo Switch,Sports,2020-06-02,42.1,30.84,Australia,46+,Male,7
GAME30164,Here vote.,PC,Sports,2023-07-23,84.09,41.36,North America,46+,Male,5
GAME30165,Citizen trip outside.,Nintendo Switch,RPG,2021-02-16,71.15,13.31,Europe,46+,Female,3
GAME30166,Race product direction.,PC,Shooter,2023-06-19,42.98,8.45,Australia,26-35,Female,9
GAME30167,Design remain ability front.,Xbox,Shooter,2018-04-04,38.06,5.58,Asia,36-45,Male,9
GAME30168,Modern laugh.,Xbox,Strategy,2019-03-10,97.96,1.35,Europe,36-45,Male,8
GAME30169,Floor these class.,Nintendo Switch,Action,2017-06-02,56.11,4.65,Europe,46+,Male,6
GAME30170,Land create.,PS5,Sports,2018-06-25,81.55,29.03,Asia,26-35,Female,4
GAME30171,Feel Mrs.,Nintendo Switch,Adventure,2020-07-16,3.18,43.5,South America,10-18,Male,8
GAME30172,Bad though data democratic.,PC,RPG,2014-10-10,6.88,2.81,South America,19-25,Male,2
GAME30173,Say information.,PS5,Action,2017-10-01,77.9,9.68,North America,26-35,Female,10
GAME30174,Represent strong quickly.,Nintendo Switch,Shooter,2017-03-22,0.61,8.14,North America,46+,Male,4
GAME30175,Be news civil.,PC,Strategy,2021-06-22,40.51,15.13,South America,26-35,Female,5
GAME30176,Seek oil serve Mr.,PS5,Sports,2018-05-20,74.45,49.76,Europe,46+,Female,3
GAME30177,College a structure.,Xbox,RPG,2016-08-12,25.09,5.61,Australia,19-25,Female,4
GAME30178,Soldier draw everything.,PS5,Action,2019-09-26,25.96,45.12,South America,36-45,Female,6
GAME30179,Reflect when part.,PS5,Sports,2022-02-26,10.63,20.39,South America,10-18,Female,5
GAME30180,Action.,PS5,RPG,2015-01-08,57.41,17.86,Asia,46+,Male,8
GAME30181,Chance law next.,PC,Strategy,2015-03-04,49.33,41.6,Asia,46+,Male,3
GAME30182,Subject own commercial late.,Nintendo Switch,Adventure,2021-09-07,70.6,7.19,Australia,10-18,Male,6
GAME30183,Painting concern focus.,Nintendo Switch,Action,2024-04-30,13.15,22.67,North America,10-18,Male,3
GAME30184,Behavior others.,Xbox,Shooter,2016-12-05,89.79,27.69,South America,46+,Male,8
GAME30185,Article firm.,Xbox,RPG,2022-02-11,89.48,42.75,Australia,46+,Female,9
GAME30186,Industry upon.,Xbox,Adventure,2022-04-01,25.81,26.52,South America,36-45,Female,7
GAME30187,Seven recognize within.,Nintendo Switch,Shooter,2016-10-14,7.2,27.74,North America,19-25,Female,8
GAME30188,Election form prepare.,Nintendo Switch,Shooter,2024-05-09,14.61,49.81,Australia,26-35,Female,4
GAME30189,Wall eight.,Mobile,Strategy,2019-11-13,51.81,40.1,Asia,10-18,Female,8
GAME30190,Financial interview.,Xbox,Adventure,2016-12-17,4.87,27.23,Australia,19-25,Female,3
GAME30191,Statement great.,Mobile,Shooter,2020-01-20,40.53,5.96,Australia,26-35,Male,7
GAME30192,Present like.,Mobile,Strategy,2017-11-25,48.04,33.02,Asia,10-18,Female,2
GAME30193,Attack often.,Mobile,RPG,2018-08-03,56.14,46.43,Asia,26-35,Male,1
GAME30194,Many yard.,Mobile,Adventure,2018-09-18,43.95,37.93,Australia,19-25,Male,8
GAME30195,Seem recently.,Nintendo Switch,RPG,2019-06-16,25.14,10.45,North America,10-18,Female,7
GAME30196,Already necessary floor address.,Mobile,Sports,2024-06-18,79.0,36.78,Australia,26-35,Female,2
GAME30197,Entire appear.,Mobile,Shooter,2017-03-13,85.99,21.8,South America,36-45,Female,10
GAME30198,Hit pull eye shake.,Xbox,Shooter,2022-03-29,18.5,15.6,South America,26-35,Male,8
GAME30199,Practice imagine.,Mobile,Sports,2016-08-07,86.08,41.66,South America,19-25,Male,10
GAME30200,Debate physical.,Xbox,Shooter,2019-07-30,92.34,11.94,Asia,26-35,Male,6
GAME30201,Than edge with.,PS5,Shooter,2021-09-29,31.62,2.0,South America,19-25,Female,7
GAME30202,Never notice return.,Xbox,Adventure,2022-04-29,10.68,23.52,Asia,46+,Female,7
GAME30203,Bill partner.,Mobile,Adventure,2015-12-10,4.73,7.51,North America,26-35,Female,3
GAME30204,Usually minute.,PC,RPG,2016-08-10,41.73,48.27,Asia,46+,Female,3
GAME30205,Trade direction.,PC,RPG,2017-06-14,63.46,31.94,Asia,46+,Female,1
GAME30206,Determine agent check.,Nintendo Switch,Sports,2024-08-19,50.24,22.58,North America,36-45,Female,2
GAME30207,Which list.,PS5,Action,2021-02-16,13.31,20.16,Europe,10-18,Male,5
GAME30208,Learn card hear.,Xbox,RPG,2014-12-23,90.02,16.82,Asia,46+,Female,1
GAME30209,Now.,Xbox,Action,2021-08-28,14.36,34.69,North America,26-35,Female,10
GAME30210,Nature capital.,Mobile,RPG,2014-10-10,15.99,22.43,Europe,26-35,Female,5
GAME30211,System music model.,PS5,Strategy,2016-05-11,48.47,42.13,Asia,19-25,Female,7
GAME30212,However opportunity suggest.,Xbox,Action,2022-12-27,82.72,4.06,Asia,46+,Male,10
GAME30213,Experience suffer.,PC,Shooter,2019-02-11,37.43,25.97,Asia,10-18,Male,7
GAME30214,Sense skin against recognize.,PS5,Action,2014-12-21,40.11,39.04,Asia,46+,Female,6
GAME30215,Standard budget.,Mobile,Action,2015-02-20,15.0,4.13,Australia,19-25,Male,3
GAME30216,Range ahead.,PS5,Adventure,2017-01-31,26.33,12.27,South America,26-35,Male,6
GAME30217,Others college cell.,Mobile,Adventure,2020-08-16,84.79,39.31,Australia,19-25,Male,5
GAME30218,Benefit government player.,Mobile,Strategy,2017-06-22,22.36,7.85,North America,10-18,Male,3
GAME30219,Short left.,Nintendo Switch,RPG,2022-07-08,19.93,33.84,South America,10-18,Female,1
GAME30220,Think affect.,Mobile,Sports,2021-03-23,73.88,46.66,North America,36-45,Male,3
GAME30221,Minute then leader.,Xbox,Strategy,2018-08-22,73.35,27.06,Australia,10-18,Male,7
GAME30222,Federal perform deal.,Nintendo Switch,RPG,2022-06-04,62.9,37.34,Europe,19-25,Female,5
GAME30223,Rule interest lead.,Mobile,Shooter,2021-01-02,73.85,1.74,North America,46+,Male,3
GAME30224,Space compare.,Nintendo Switch,Adventure,2017-01-12,36.45,47.43,South America,26-35,Male,10
GAME30225,Force film.,PS5,Sports,2020-02-17,72.83,1.48,North America,10-18,Female,7
GAME30226,New little.,Mobile,Action,2020-04-14,4.95,8.12,North America,36-45,Female,1
GAME30227,Billion six read.,Nintendo Switch,Strategy,2017-10-20,15.57,3.98,Australia,26-35,Female,1
GAME30228,Bill cause.,Nintendo Switch,Adventure,2021-12-16,75.71,45.85,Europe,26-35,Male,6
GAME30229,May turn.,Nintendo Switch,Adventure,2020-08-10,91.71,49.55,Asia,26-35,Female,9
GAME30230,Prepare leave place economy.,Xbox,Adventure,2016-01-17,24.7,41.31,South America,36-45,Female,1
GAME30231,On rise mother.,PC,Strategy,2021-01-29,36.25,20.59,Asia,36-45,Female,4
GAME30232,Almost analysis service.,Mobile,Shooter,2016-10-07,1.2,39.62,Asia,19-25,Female,2
GAME30233,Way official radio.,PS5,Action,2019-01-28,25.42,24.31,Australia,36-45,Male,10
GAME30234,Analysis ago fine.,PS5,Strategy,2020-12-06,29.67,17.53,South America,46+,Male,5
GAME30235,Increase authority.,Nintendo Switch,Shooter,2017-03-18,12.91,19.65,North America,19-25,Male,5
GAME30236,Available near.,PS5,RPG,2016-05-17,51.16,24.37,North America,10-18,Male,7
GAME30237,Mind reveal.,Nintendo Switch,Sports,2018-09-01,80.76,26.26,Asia,36-45,Male,7
GAME30238,Develop including.,PC,RPG,2016-11-29,51.71,32.01,Europe,19-25,Male,5
GAME30239,Hour ask.,Nintendo Switch,Adventure,2017-01-12,79.13,35.42,South America,36-45,Female,1
GAME30240,Set form wind total.,PS5,Shooter,2024-02-20,96.42,2.65,Europe,36-45,Female,8
GAME30241,State read.,Xbox,Adventure,2023-04-21,46.7,28.45,North America,46+,Female,3
GAME30242,Write space.,PS5,Sports,2020-11-27,78.97,9.18,Australia,19-25,Male,1
GAME30243,Trip important.,PC,Sports,2021-07-04,51.19,7.01,Australia,46+,Female,7
GAME30244,Water.,Mobile,RPG,2018-02-20,99.71,40.87,Asia,46+,Female,9
GAME30245,People another laugh.,PS5,Action,2017-02-22,60.01,9.45,South America,46+,Female,8
GAME30246,Stay get who keep.,Nintendo Switch,Strategy,2017-09-23,47.31,31.32,North America,10-18,Male,10
GAME30247,International whatever century success.,PC,Sports,2017-09-03,56.52,44.54,South America,26-35,Female,6
GAME30248,Many direction run increase.,Mobile,Sports,2018-10-15,88.54,40.97,North America,36-45,Male,4
GAME30249,Perhaps they.,Mobile,Shooter,2017-02-03,38.87,9.21,South America,10-18,Female,9
GAME30250,Cause condition miss.,PS5,Shooter,2015-09-23,2.14,27.13,Europe,10-18,Female,6
GAME30251,Make American.,Nintendo Switch,Shooter,2014-11-16,99.44,7.41,Australia,46+,Male,10
GAME30252,Them.,PC,Adventure,2017-09-30,42.11,10.85,Australia,10-18,Male,3
GAME30253,Ten management.,Nintendo Switch,Adventure,2024-01-29,31.19,29.06,North America,46+,Female,9
GAME30254,Generation court past.,Mobile,Adventure,2019-06-09,52.25,26.45,Australia,19-25,Female,10
GAME30255,Day.,Mobile,Adventure,2022-01-21,22.32,15.99,South America,19-25,Male,8
GAME30256,Throw baby seat.,Xbox,Strategy,2017-04-18,75.85,2.53,Asia,19-25,Female,6
GAME30257,Color machine few.,Mobile,Adventure,2019-10-18,79.22,20.13,South America,10-18,Male,2
GAME30258,Agreement general report.,PC,RPG,2020-11-06,70.5,49.65,Europe,10-18,Female,9
GAME30259,Always partner within suffer.,Xbox,Shooter,2016-10-15,31.76,32.09,Australia,26-35,Female,2
GAME30260,Check upon property.,Nintendo Switch,Strategy,2015-01-17,14.24,25.0,Asia,36-45,Female,7
GAME30261,Couple return.,PS5,Shooter,2021-12-14,19.41,39.19,Australia,36-45,Male,1
GAME30262,Six also pick.,Xbox,Strategy,2015-12-04,45.53,32.75,Europe,46+,Female,3
GAME30263,Need daughter participant newspaper.,Xbox,Shooter,2020-02-15,18.46,21.59,Europe,19-25,Female,8
GAME30264,Type go.,PC,RPG,2021-07-03,10.3,3.59,South America,26-35,Female,6
GAME30265,Push film base.,PC,Strategy,2019-08-13,80.82,20.66,North America,10-18,Female,6
GAME30266,Already tax.,PC,Sports,2017-03-09,55.43,39.52,Asia,36-45,Female,5
GAME30267,Thing garden.,Mobile,Shooter,2016-05-29,93.19,8.56,Australia,19-25,Female,7
GAME30268,Husband I myself risk.,Mobile,Strategy,2017-10-10,11.32,15.99,South America,19-25,Male,4
GAME30269,Court remember.,Mobile,RPG,2021-11-28,77.43,41.59,South America,10-18,Male,2
GAME30270,Toward.,Xbox,Sports,2023-02-10,29.54,15.54,Australia,26-35,Female,7
GAME30271,Various stuff former.,PC,Shooter,2023-08-30,67.4,24.26,South America,46+,Female,3
GAME30272,Carry fund word expect.,PS5,Action,2021-12-11,37.89,15.78,South America,36-45,Male,4
GAME30273,Determine outside in.,Xbox,Shooter,2015-07-24,21.55,27.16,Australia,36-45,Female,8
GAME30274,Across continue beautiful.,PS5,RPG,2020-11-26,53.03,36.46,Asia,36-45,Female,2
GAME30275,Before bank human throw.,Nintendo Switch,RPG,2022-04-05,96.95,36.2,Australia,46+,Female,9
GAME30276,Notice different.,Xbox,RPG,2018-04-22,11.13,29.88,Asia,36-45,Male,9
GAME30277,Nation learn last.,Nintendo Switch,RPG,2018-08-19,68.47,4.05,South America,36-45,Male,7
GAME30278,Artist view support.,Mobile,Shooter,2015-06-15,68.91,9.88,Europe,46+,Female,10
GAME30279,View billion energy.,PS5,Strategy,2022-12-12,36.36,17.01,South America,26-35,Male,6
GAME30280,Skill difficult.,Nintendo Switch,Shooter,2015-10-27,51.13,44.05,South America,46+,Female,4
GAME30281,Affect discover floor.,Mobile,Shooter,2015-02-03,99.81,28.31,Australia,36-45,Male,2
GAME30282,Move arm.,Nintendo Switch,Shooter,2015-09-10,60.73,34.01,Australia,46+,Male,5
GAME30283,Suggest generation guess.,PC,RPG,2023-07-21,9.84,2.75,Asia,46+,Female,6
GAME30284,Particular deal series language.,Nintendo Switch,Action,2017-11-08,80.98,7.93,Asia,19-25,Female,5
GAME30285,Third expect.,PC,Adventure,2022-04-16,48.42,15.26,Asia,46+,Female,7
GAME30286,Everybody notice.,PS5,Action,2023-09-09,57.16,18.64,North America,46+,Male,1
GAME30287,Me.,Xbox,Adventure,2022-12-29,5.92,5.36,Asia,10-18,Male,3
GAME30288,Body.,Mobile,Adventure,2022-12-14,19.31,33.2,South America,19-25,Male,7
GAME30289,Hold research.,PS5,RPG,2019-05-06,4.93,33.41,Asia,19-25,Male,2
GAME30290,Bring still.,PC,Strategy,2022-07-21,71.3,4.19,Europe,19-25,Female,8
GAME30291,Suffer choice American.,Nintendo Switch,Adventure,2020-11-20,69.68,41.34,Europe,10-18,Male,6
GAME30292,Position.,PS5,RPG,2023-08-19,8.11,33.05,Asia,46+,Male,3
GAME30293,Along push whose.,Nintendo Switch,Shooter,2019-05-17,42.84,2.08,Europe,10-18,Female,9
GAME30294,Of name cultural.,PC,RPG,2016-06-05,31.32,9.04,South America,46+,Male,9
GAME30295,Green truth court.,Nintendo Switch,RPG,2020-07-26,9.36,42.57,Australia,19-25,Female,1
GAME30296,Media challenge general.,Mobile,Strategy,2021-12-21,68.99,38.86,Asia,46+,Male,5
GAME30297,Former kitchen.,Xbox,Shooter,2015-11-16,53.74,7.53,North America,26-35,Male,6
GAME30298,Social entire compare.,PS5,Sports,2016-02-22,64.89,13.1,Europe,10-18,Female,1
GAME30299,Fly appear.,Mobile,Sports,2022-03-05,28.45,9.49,South America,26-35,Male,9
GAME30300,All use.,Nintendo Switch,Strategy,2015-11-28,0.79,25.71,North America,10-18,Female,10
GAME30301,Story leader.,Xbox,Action,2016-04-03,56.07,10.34,South America,36-45,Female,2
GAME30302,State model animal.,PC,Shooter,2015-10-05,30.68,5.7,North America,46+,Male,7
